10.172.162.20 - - [20/Dec/2015:17:22:29 -0800] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP303/build?token=INSTALLER HTTP/1.1" 404 949
10.58.180.73 - - [20/Dec/2015:21:17:00 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:06 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:11 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:16 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:21 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:26 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:31 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:36 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:42 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:47 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:52 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:17:57 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:02 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:07 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:12 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:17 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:23 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:28 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:33 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:38 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:43 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:48 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:53 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:18:59 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:04 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:09 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:14 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:19 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:24 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:29 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:35 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:40 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:45 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:50 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:19:55 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:20:00 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:20:05 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:20:09 -0800] "GET /jenkins/job/SRS_INSTALLER_TEST_LINUX/ HTTP/1.1" 200 5135
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/adjuncts/1b791ed8/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:10 -0800] "GET /jenkins/static/1b791ed8/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/16x16/red.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:11 -0800] "GET /jenkins/static/1b791ed8/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:15 -0800] "POST /jenkins/childrenContextMenu HTTP/1.1" 200 251
10.58.180.73 - - [20/Dec/2015:21:20:15 -0800] "POST /jenkins/job/SRS_INSTALLER_TEST_LINUX/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/view/SP303/ HTTP/1.1" 200 5294
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/adjuncts/1b791ed8/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:20 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:21 -0800] "GET /jenkins/static/1b791ed8/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/view/SP303/job/SP303_SRS_WEEKLY_BUILD/ HTTP/1.1" 200 6490
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/adjuncts/1b791ed8/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:23 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/adjuncts/1b791ed8/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [20/Dec/2015:21:20:24 -0800] "GET /jenkins/static/1b791ed8/images/16x16/red.png HTTP/1.1" 304 -
